Datum,Zeit,Lot-Nr.,Subsystem,Ereignis & Massnahme,Visum
2025-06-06,16:55,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",WS
2025-06-07,04:46,30983307,52003-001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,DR
2025-06-07,02:32,30983307,52003O01,"Reinigung Förderband, Teilefluss wieder ok.",PB
2025-06-07,03:07,30983307,52003.001,Nach Lotwechsel: Produktion von Tube läuft stabil.,ML
2025-06-07,12:47,30983307,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",FS
2025-06-07,09:38,30983307,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",AP
2025-06-07,07:18,30983307,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-06-07,09:27,30983307,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,FS
2025-06-07,12:32,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",PB
2025-06-07,14:15,30983307,52003O01,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-06-07,19:26,30983307,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AP
2025-06-07,16:37,30983307,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,WS
2025-06-07,21:45,30983307,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DN
2025-06-07,14:04,30983307,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-06-08,05:48,30983307,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-06-08,00:55,30983307,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",PB
2025-06-08,04:33,30983307,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,EL
2025-06-08,11:30,30983307,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",SR
2025-06-08,09:58,30983307,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-06-08,09:44,30983307,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,SK
2025-06-08,20:23,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MA
2025-06-08,14:37,30983307,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,GS
2025-06-08,20:15,30983307,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,WS
2025-06-08,17:39,30983307,52003.001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",EL
2025-06-08,18:05,30983307,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DR
2025-06-09,01:21,30983307,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",PB
2025-06-09,01:34,30983307,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",IS
2025-06-09,01:38,30983307,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,AJ
2025-06-09,05:08,30983307,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DR
2025-06-09,22:45,30983307,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-06-09,22:58,30983307,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MR
2025-06-09,13:47,30983307,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AP
2025-06-09,09:25,30983307,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",SK
2025-06-09,09:36,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DR
2025-06-09,11:34,30983307,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,ML
2025-06-09,18:21,30983307,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",DR
2025-06-09,14:23,30983307,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",FS
2025-06-09,14:25,30983307,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-06-09,17:44,30983307,52003-001,Nach Lotwechsel: Produktion von Tube läuft stabil.,EL
2025-06-09,14:48,30983307,52003O01,Nach Lotwechsel: Produktion von Tube läuft stabil.,ML
2025-06-10,01:24,30983320,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-06-10,05:34,30983320,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",ML
2025-06-10,22:50,30983320,52003O01,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-06-10,06:24,30983320,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-06-10,13:30,30983320,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AJ
2025-06-10,12:19,30983320,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",AP
2025-06-10,10:51,30983320,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SK
2025-06-10,09:20,30983320,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,FS
2025-06-10,18:02,30983320,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SK
2025-06-10,19:50,30983320,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-06-10,19:13,30983320,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,WS
2025-06-10,20:13,30983320,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-06-11,23:31,30983320,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MR
2025-06-11,00:55,30983320,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",DN
2025-06-11,02:51,30983320,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",EL
2025-06-11,13:02,30983320,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-06-11,09:11,30983320,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-06-11,08:08,30983320,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,DN
2025-06-11,09:23,30983320,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-06-11,14:08,30983320,52003-001,"Lot-Start: Kette für Tip eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",SR
2025-06-11,18:13,30983320,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",FS
2025-06-11,17:14,30983320,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,OM
2025-06-11,21:08,30983320,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MR
2025-06-12,04:24,30983320,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,AJ
2025-06-12,04:43,30983320,52003-001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",EL
2025-06-12,04:05,30983320,52003-001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",MA
2025-06-12,04:38,30983320,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DN
2025-06-12,03:29,30983320,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",OM
2025-06-12,23:39,30983320,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",EL
2025-06-12,11:08,30983320,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-06-12,10:32,30983320,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-06-12,10:36,30983320,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",MA
2025-06-12,13:36,30983320,52003O01,"Teileauswurf leicht verzögert, Mechanik geölt.",DR
2025-06-12,07:47,30983320,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",SK
2025-06-12,19:25,30983320,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,AJ
2025-06-12,16:07,30983320,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",SK
2025-06-12,16:37,30983320,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,PB
2025-06-12,15:38,30983320,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",MR
2025-06-12,14:58,30983320,52003O01,Masterbatchnachfüllung am Dosiergerät durchgeführt.,EL
2025-06-12,17:53,30983320,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",EL
2025-06-13,23:29,30983320,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SR
2025-06-13,23:05,30983320,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,WS
2025-06-13,23:30,30983320,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",AJ
2025-06-13,06:49,30983320,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",FS
2025-06-13,06:53,30983320,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,MR
2025-06-13,10:00,30983320,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DR
2025-06-13,06:14,30983320,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,AJ
2025-06-13,10:42,30983320,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",AJ
2025-06-13,21:39,30983320,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",GS
2025-06-13,20:54,30983320,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",WS
2025-06-13,17:38,30983320,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AP
2025-06-14,03:53,30983320,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",EL
2025-06-14,00:03,30983320,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DR
2025-06-14,04:07,30983320,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,DN
2025-06-14,22:22,30983320,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,DN
2025-06-14,03:17,30983320,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DN
2025-06-14,08:15,30983320,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,IS
2025-06-14,09:52,30983320,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",SK
2025-06-14,06:31,30983320,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",DN
2025-06-14,11:26,30983320,52003O01,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",DR
2025-06-14,07:35,30983320,52003O01,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",AJ
2025-06-14,16:18,30983320,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,MA
2025-06-14,18:17,30983320,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,GS
2025-06-14,17:37,30983320,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,DR
2025-06-15,01:45,30983320,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-06-15,03:58,30983320,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,GS
2025-06-15,02:21,30983320,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,IS
2025-06-15,22:58,30983320,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DN
2025-06-15,05:01,30983320,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",OM
2025-06-15,11:21,30983320,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,ML
2025-06-15,11:34,30983320,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,FS
2025-06-15,13:18,30983320,52003O01,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DR
2025-06-15,13:36,30983320,52003O01,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",IS
2025-06-15,09:05,30983320,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MA
2025-06-15,18:23,30983320,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",DR
2025-06-15,14:05,30983320,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-06-15,21:22,30983320,52003.001,Nach Lotwechsel: Produktion von Tip läuft stabil.,PB
2025-06-15,14:42,30983320,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,ML
2025-06-15,16:04,30983320,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",WS
2025-06-15,20:37,30983320,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MR
2025-06-16,22:59,30983320,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-06-16,00:39,30983320,52003.001,Routinekontrolle Temperiergerät T2. Temperatur stabil.,GS
2025-06-16,23:00,30983320,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,SR
2025-06-16,10:37,30983320,52003O01,"Störung: Auswerfer fährt nicht, Reset nötig.",AJ
2025-06-16,13:01,30983320,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",OM
2025-06-16,08:40,30983320,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,DN
2025-06-16,17:14,30983320,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,DR
2025-06-16,16:45,30983320,52003-001,Nach Lotwechsel: Produktion von Tip läuft stabil.,EL
2025-06-16,20:08,30983320,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-06-16,21:39,30983320,52003O01,"Lot-Beendet: Reinigung Tip, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",SK
2025-06-16,14:18,30983320,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,AP
2025-06-16,17:03,30983320,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",EL
2025-06-17,05:35,30983334,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AJ
2025-06-17,01:51,30983334,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,DR
2025-06-17,02:29,30983334,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AP
2025-06-17,22:58,30983334,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AJ
2025-06-17,05:48,30983334,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",EL
2025-06-17,09:31,30983334,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-06-17,11:06,30983334,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,ML
2025-06-17,06:34,30983334,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SR
2025-06-17,07:33,30983334,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,FS
2025-06-17,06:51,30983334,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,FS
2025-06-17,19:50,30983334,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,WS
2025-06-17,17:09,30983334,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",PB
2025-06-17,15:48,30983334,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",PB
2025-06-17,17:32,30983334,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-06-17,16:45,30983334,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SR
2025-06-17,21:09,30983334,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",DN
2025-06-18,00:02,30983334,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-06-18,22:40,30983334,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-06-18,05:01,30983334,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,PB
2025-06-18,13:48,30983334,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",GS
2025-06-18,07:38,30983334,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MA
2025-06-18,10:47,30983334,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MA
2025-06-18,08:23,30983334,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",OM
2025-06-18,16:24,30983334,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",PB
2025-06-18,17:28,30983334,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",DN
2025-06-18,14:18,30983334,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DR
2025-06-19,00:21,30983334,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",IS
2025-06-19,02:28,30983334,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",OM
2025-06-19,03:21,30983334,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,EL
2025-06-19,22:43,30983334,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",SK
2025-06-19,23:20,30983334,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DN
2025-06-19,05:00,30983334,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",WS
2025-06-19,10:11,30983334,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",OM
2025-06-19,11:55,30983334,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",SR
2025-06-19,10:20,30983334,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",WS
2025-06-19,17:21,30983334,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SR
2025-06-19,18:46,30983334,52003.001,Nach Lotwechsel: Produktion von Rack läuft stabil.,OM
2025-06-19,16:57,30983334,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MA
2025-06-20,01:46,30983334,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-06-20,22:39,30983334,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",OM
2025-06-20,01:04,30983334,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-06-20,01:08,30983334,52003-001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",OM
2025-06-20,12:30,30983334,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",DR
2025-06-20,11:22,30983334,52003-001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",MA
2025-06-20,11:18,30983334,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",MR
2025-06-20,11:35,30983334,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-06-20,19:04,30983334,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AJ
2025-06-20,19:58,30983334,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,ML
2025-06-20,21:52,30983334,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",IS
2025-06-20,19:34,30983334,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-06-20,21:10,30983334,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,OM
2025-06-20,14:11,30983334,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",GS
2025-06-21,02:55,30983334,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,DN
2025-06-21,00:28,30983334,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DN
2025-06-21,01:45,30983334,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",IS
2025-06-21,01:52,30983334,52003-001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",MA
2025-06-21,10:27,30983334,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-06-21,09:31,30983334,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",FS
2025-06-21,12:09,30983334,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,IS
